FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
abb2cdc69bb45411,http://94.237.57.211:40271/stats/abb2cdc69bb45411_index.html/stats.txt,,7,404,52,4,3,text/html,74.603902ms,,2d8447
75d8be6189f95cbb,http://94.237.57.211:40271/stats/75d8be6189f95cbb_index.html/stats.txt,,15,404,52,4,3,text/html,74.785622ms,,2d844f
0942e506c433afcd,http://94.237.57.211:40271/stats/0942e506c433afcd_index.html/stats.txt,,36,404,52,4,3,text/html,74.699284ms,,2d84424
682a28838f1de43a,http://94.237.57.211:40271/stats/682a28838f1de43a_index.html/stats.txt,,133,404,52,4,3,text/html,74.654895ms,,2d84485
0be11a1c7f23f829,http://94.237.57.211:40271/stats/0be11a1c7f23f829_index.html/stats.txt,,25,404,52,4,3,text/html,74.783667ms,,2d84419
9950a3e314d3d934,http://94.237.57.211:40271/stats/9950a3e314d3d934_index.html/stats.txt,,42,404,52,4,3,text/html,76.383917ms,,2d8442a
4969e623d01ada69,http://94.237.57.211:40271/stats/4969e623d01ada69_index.html/stats.txt,,45,404,52,4,3,text/html,75.078999ms,,2d8442d
de321cec4ac430f6,http://94.237.57.211:40271/stats/de321cec4ac430f6_index.html/stats.txt,,38,404,52,4,3,text/html,75.526193ms,,2d84426
f4ec0bb920ba86c3,http://94.237.57.211:40271/stats/f4ec0bb920ba86c3_index.html/stats.txt,,40,404,52,4,3,text/html,76.066271ms,,2d84428
ca0bcbd0484764bd,http://94.237.57.211:40271/stats/ca0bcbd0484764bd_index.html/stats.txt,,18,404,52,4,3,text/html,75.43172ms,,2d84412
1f231ea81c7b64c5,http://94.237.57.211:40271/stats/1f231ea81c7b64c5_index.html/stats.txt,,19,404,52,4,3,text/html,77.374168ms,,2d84413
66320db73158a35a,http://94.237.57.211:40271/stats/66320db73158a35a_index.html/stats.txt,,5,404,52,4,3,text/html,76.800824ms,,2d8445
29cdbaabf2fbe346,http://94.237.57.211:40271/stats/29cdbaabf2fbe346_index.html/stats.txt,,2,404,52,4,3,text/html,77.438831ms,,2d8442
be70b5733b045cd3,http://94.237.57.211:40271/stats/be70b5733b045cd3_index.html/stats.txt,,30,404,52,4,3,text/html,77.237846ms,,2d8441e
021afe43fbfaaa3a,http://94.237.57.211:40271/stats/021afe43fbfaaa3a_index.html/stats.txt,,13,404,52,4,3,text/html,77.383749ms,,2d844d
25cf08f5e9e25e53,http://94.237.57.211:40271/stats/25cf08f5e9e25e53_index.html/stats.txt,,49,404,52,4,3,text/html,80.552316ms,,2d84431
aad4acf21b10af3b,http://94.237.57.211:40271/stats/aad4acf21b10af3b_index.html/stats.txt,,22,404,52,4,3,text/html,79.612831ms,,2d84416
a8990f95b1ebf1b3,http://94.237.57.211:40271/stats/a8990f95b1ebf1b3_index.html/stats.txt,,16,404,52,4,3,text/html,81.607219ms,,2d84410
9401beb4bc4478fa,http://94.237.57.211:40271/stats/9401beb4bc4478fa_index.html/stats.txt,,44,404,52,4,3,text/html,82.539883ms,,2d8442c
765a2e63339fc99a,http://94.237.57.211:40271/stats/765a2e63339fc99a_index.html/stats.txt,,4,404,52,4,3,text/html,83.105828ms,,2d8444
fb29d1e6053c7c94,http://94.237.57.211:40271/stats/fb29d1e6053c7c94_index.html/stats.txt,,14,404,52,4,3,text/html,88.685428ms,,2d844e
3e05f1ecd96733b7,http://94.237.57.211:40271/stats/3e05f1ecd96733b7_index.html/stats.txt,,41,404,52,4,3,text/html,87.449259ms,,2d84429
84533a94fb319990,http://94.237.57.211:40271/stats/84533a94fb319990_index.html/stats.txt,,47,404,52,4,3,text/html,88.754363ms,,2d8442f
255d051758e95ed4,http://94.237.57.211:40271/stats/255d051758e95ed4_index.html/stats.txt,,6,404,52,4,3,text/html,91.131893ms,,2d8446
2023856cfbb20704,http://94.237.57.211:40271/stats/2023856cfbb20704_index.html/stats.txt,,39,404,52,4,3,text/html,91.632663ms,,2d84427
14735ac55e4b7963,http://94.237.57.211:40271/stats/14735ac55e4b7963_index.html/stats.txt,,20,404,52,4,3,text/html,91.86334ms,,2d84414
f8a41b13b5ca4ee8,http://94.237.57.211:40271/stats/f8a41b13b5ca4ee8_index.html/stats.txt,,26,404,52,4,3,text/html,93.818312ms,,2d8441a
248367d8ed9612ec,http://94.237.57.211:40271/stats/248367d8ed9612ec_index.html/stats.txt,,62,404,52,4,3,text/html,90.913484ms,,2d8443e
89d4b66335c1c7e4,http://94.237.57.211:40271/stats/89d4b66335c1c7e4_index.html/stats.txt,,61,404,52,4,3,text/html,92.575811ms,,2d8443d
ffaf271693ac071f,http://94.237.57.211:40271/stats/ffaf271693ac071f_index.html/stats.txt,,59,404,52,4,3,text/html,92.890656ms,,2d8443b
268f7eb270b6df52,http://94.237.57.211:40271/stats/268f7eb270b6df52_index.html/stats.txt,,200,404,52,4,3,text/html,91.806995ms,,2d844c8
1d5b826b6700d001,http://94.237.57.211:40271/stats/1d5b826b6700d001_index.html/stats.txt,,143,404,52,4,3,text/html,75.294305ms,,2d8448f
c92ad91501432fee,http://94.237.57.211:40271/stats/c92ad91501432fee_index.html/stats.txt,,73,404,52,4,3,text/html,77.059493ms,,2d84449
67c6697351ff4aec,http://94.237.57.211:40271/stats/67c6697351ff4aec_index.html/stats.txt,,1,404,52,4,3,text/html,97.001692ms,,2d8441
150287617c13629e,http://94.237.57.211:40271/stats/150287617c13629e_index.html/stats.txt,,74,404,52,4,3,text/html,79.167031ms,,2d8444a
3e017e97eadc6b96,http://94.237.57.211:40271/stats/3e017e97eadc6b96_index.html/stats.txt,,10,404,52,4,3,text/html,97.558496ms,,2d844a
8f385c2aecb03bfb,http://94.237.57.211:40271/stats/8f385c2aecb03bfb_index.html/stats.txt,,11,404,52,4,3,text/html,96.750844ms,,2d844b
bc5f4e77facb6c05,http://94.237.57.211:40271/stats/bc5f4e77facb6c05_index.html/stats.txt,,28,404,52,4,3,text/html,98.754181ms,,2d8441c
3b706424119e09dc,http://94.237.57.211:40271/stats/3b706424119e09dc_index.html/stats.txt,,21,404,52,4,3,text/html,98.606523ms,,2d84415
33cde3504847155c,http://94.237.57.211:40271/stats/33cde3504847155c_index.html/stats.txt,,23,404,52,4,3,text/html,93.31155ms,,2d84417
81eb61fdfec39b67,http://94.237.57.211:40271/stats/81eb61fdfec39b67_index.html/stats.txt,,78,404,52,4,3,text/html,93.638035ms,,2d8444e
69fc7281cd7165a6,http://94.237.57.211:40271/stats/69fc7281cd7165a6_index.html/stats.txt,,75,404,52,4,3,text/html,80.545591ms,,2d8444b
4f321549fd824ea9,http://94.237.57.211:40271/stats/4f321549fd824ea9_index.html/stats.txt,,32,404,52,4,3,text/html,100.570517ms,,2d84420
bcf7edde13efe520,http://94.237.57.211:40271/stats/bcf7edde13efe520_index.html/stats.txt,,93,404,52,4,3,text/html,81.311071ms,,2d8445d
d9a8877565705a8a,http://94.237.57.211:40271/stats/d9a8877565705a8a_index.html/stats.txt,,52,404,52,4,3,text/html,81.562277ms,,2d84434
cd1668baac7aa6f2,http://94.237.57.211:40271/stats/cd1668baac7aa6f2_index.html/stats.txt,,66,404,52,4,3,text/html,82.86775ms,,2d84442
75a74f76ea7e64ff,http://94.237.57.211:40271/stats/75a74f76ea7e64ff_index.html/stats.txt,,77,404,52,4,3,text/html,98.212252ms,,2d8444d
cfe0c7539d8768e4,http://94.237.57.211:40271/stats/cfe0c7539d8768e4_index.html/stats.txt,,142,404,52,4,3,text/html,84.943001ms,,2d8448e
74f787abd000e282,http://94.237.57.211:40271/stats/74f787abd000e282_index.html/stats.txt,,152,404,52,4,3,text/html,84.338759ms,,2d84498
df4485ac1a9a0e3d,http://94.237.57.211:40271/stats/df4485ac1a9a0e3d_index.html/stats.txt,,174,404,52,4,3,text/html,84.678939ms,,2d844ae
39ccca945ce8795e,http://94.237.57.211:40271/stats/39ccca945ce8795e_index.html/stats.txt,,134,404,52,4,3,text/html,106.248254ms,,2d84486
6e0328da4cd76a19,http://94.237.57.211:40271/stats/6e0328da4cd76a19_index.html/stats.txt,,69,404,52,4,3,text/html,84.604462ms,,2d84445
e6c403aae6d77660,http://94.237.57.211:40271/stats/e6c403aae6d77660_index.html/stats.txt,,144,404,52,4,3,text/html,85.956423ms,,2d84490
d835e8d466826498,http://94.237.57.211:40271/stats/d835e8d466826498_index.html/stats.txt,,51,404,52,4,3,text/html,92.242662ms,,2d84433
99e6f302c422d3cc,http://94.237.57.211:40271/stats/99e6f302c422d3cc_index.html/stats.txt,,140,404,52,4,3,text/html,86.721022ms,,2d8448c
3260621837d87936,http://94.237.57.211:40271/stats/3260621837d87936_index.html/stats.txt,,148,404,52,4,3,text/html,90.558133ms,,2d84494
0870d4b28a295448,http://94.237.57.211:40271/stats/0870d4b28a295448_index.html/stats.txt,,33,404,52,4,3,text/html,112.177476ms,,2d84421
d4e2bbeefd15e7dc,http://94.237.57.211:40271/stats/d4e2bbeefd15e7dc_index.html/stats.txt,,177,404,52,4,3,text/html,76.74583ms,,2d844b1
c7169e731108db04,http://94.237.57.211:40271/stats/c7169e731108db04_index.html/stats.txt,,100,404,52,4,3,text/html,77.780985ms,,2d84464
0da7fa5ad8b0b5db,http://94.237.57.211:40271/stats/0da7fa5ad8b0b5db_index.html/stats.txt,,105,404,52,4,3,text/html,79.690418ms,,2d84469
894e5759d351adac,http://94.237.57.211:40271/stats/894e5759d351adac_index.html/stats.txt,,54,404,52,4,3,text/html,89.369201ms,,2d84436
90effda52b406455,http://94.237.57.211:40271/stats/90effda52b406455_index.html/stats.txt,,161,404,52,4,3,text/html,79.008717ms,,2d844a1
0dd2ebb21f6c3a3b,http://94.237.57.211:40271/stats/0dd2ebb21f6c3a3b_index.html/stats.txt,,98,404,52,4,3,text/html,79.306798ms,,2d84462
896d741bb3ef5bb2,http://94.237.57.211:40271/stats/896d741bb3ef5bb2_index.html/stats.txt,,190,404,52,4,3,text/html,79.130077ms,,2d844be
